,期別,統計值,樣本數,授信餘額(千元),授信額度(千元),鑑估值(千元),核貸成數(％)-算術平均數,核貸成數(%)-中位數,核貸成數(%)-加權平均,貸款利率(％),建物面積(平方公尺),鑑估成數(％),age_group,date_fmt,cnt,cnt_subsum,cnt_percentage,limit,limit_subsum,limit_percentage,median_age,cnt_m_age,barcolor
19,2013Q3,平均數,8340.0,6210.06187,6362.62422,9147.25576,70.80511,74.41,69.5577,2.04562,150.54378,96.10638,35_40,2013-07-01,8340.0,46463.0,0.17949766480855733,6362.62422,99618.64072,0.06386981566917328,37.5,312750.0,"rgb(255, 191, 0)"
20,2013Q4,平均數,8168.0,6473.08827,6648.05448,9597.53428,70.3021,74.29,69.2683,2.04968,152.87071,96.39161,35_40,2013-10-01,8168.0,45018.0,0.18143853569683238,6648.05448,93227.94774999999,0.07130967312320785,37.5,306300.0,"rgb(255, 191, 0)"
21,2014Q1,平均數,7281.0,6271.82928,6470.36121,9338.14833,70.16794,73.85,69.2895,2.03323,152.866,96.51417,35_40,2014-01-01,7281.0,38671.0,0.18828062372320342,6470.36121,99646.8981,0.06493289137316358,37.5,273037.5,"rgb(255, 191, 0)"
22,2014Q2,平均數,8589.0,6467.69799,6647.54989,9592.64385,69.98137,73.88,69.2984,2.03717,153.03587,97.11023,35_40,2014-04-01,8589.0,45094.0,0.19046879850977957,6647.54989,101593.88944,0.065432575981117,37.5,322087.5,"rgb(255, 191, 0)"
23,2014Q3,平均數,7439.0,6590.5572,6745.02447,9786.47668,70.08729,74.07,68.9218,2.05809,149.70337,97.18945,35_40,2014-07-01,7439.0,40321.0,0.18449443218174152,6745.02447,100864.80354,0.06687193384880905,37.5,278962.5,"rgb(255, 191, 0)"
24,2014Q4,平均數,7787.0,6552.58932,6729.39129,9766.29909,69.91401,73.68,68.9042,2.05386,149.41539,97.5142,35_40,2014-10-01,7787.0,41774.0,0.18640781347249485,6729.39129,95832.85805000001,0.07022008345497736,37.5,292012.5,"rgb(255, 191, 0)"
25,2015Q1,平均數,6482.0,6504.47778,6678.22802,9731.0469,69.4174,73.335,68.628,2.05921,151.53836,97.4945,35_40,2015-01-01,6482.0,33864.0,0.19141270966217813,6678.22802,98665.37968,0.06768562632262097,37.5,243075.0,"rgb(255, 191, 0)"
26,2015Q2,平均數,7004.0,6296.70074,6467.70917,9341.5287,70.06587,74.07,69.236,2.07827,152.31423,97.16846,35_40,2015-04-01,7004.0,35852.0,0.195358696864889,6467.70917,94445.79372,0.06848064816072785,37.5,262650.0,"rgb(255, 191, 0)"
27,2015Q3,平均數,6229.0,6434.75999,6582.8629,9524.27356,69.74247,73.72,69.1166,2.07978,152.87893,97.04984,35_40,2015-07-01,6229.0,33011.0,0.18869467753173186,6582.8629,96141.39017,0.06847064400005025,37.5,233587.5,"rgb(255, 191, 0)"
28,2015Q4,平均數,7220.0,6868.51814,7023.50734,10127.31593,70.25165,74.07,69.3521,2.02854,155.37135,97.34459,35_40,2015-10-01,7220.0,38086.0,0.1895709709604579,7023.50734,105528.38643,0.06655562145507544,37.5,270750.0,"rgb(255, 191, 0)"
29,2016Q1,平均數,4963.0,6167.05521,6365.06428,9253.52529,69.33373,73.0,68.7852,1.97483,154.33619,97.04004,35_40,2016-01-01,4963.0,25621.0,0.19370828617149993,6365.06428,99531.99885999999,0.06394992919767431,37.5,186112.5,"rgb(255, 191, 0)"
30,2016Q2,平均數,6709.0,6401.98122,6556.21896,9352.86555,70.92313,74.87,70.0985,1.87163,153.45476,98.17594,35_40,2016-04-01,6709.0,34763.0,0.1929925495498087,6556.21896,98440.08973,0.0666011071097385,37.5,251587.5,"rgb(255, 191, 0)"
31,2016Q3,平均數,6698.0,6816.76918,6970.47283,9816.3307,71.52353,74.96,71.0089,1.81437,155.48025,97.73426,35_40,2016-07-01,6698.0,34418.0,0.19460747283398222,6970.47283,99915.55997,0.06976363673578878,37.5,251175.0,"rgb(255, 191, 0)"
32,2016Q4,平均數,7298.0,6717.08016,6859.52809,9675.98712,71.52004,74.94,70.8922,1.79594,154.00763,97.61653,35_40,2016-10-01,7298.0,37573.0,0.19423522210097677,6859.52809,107113.4935,0.06403981296716832,37.5,273675.0,"rgb(255, 191, 0)"
33,2017Q1,平均數,6315.0,6504.37007,6664.74663,9390.66492,71.40699,74.97,70.972,1.76766,152.15084,97.37467,35_40,2017-01-01,6315.0,32531.0,0.19412252927976392,6664.74663,97135.23285,0.06861307101916315,37.5,236812.5,"rgb(255, 191, 0)"
34,2017Q2,平均數,6851.0,6615.94497,6723.14056,9455.85126,71.63114,74.98,71.1003,1.7854,154.76388,97.54304,35_40,2017-04-01,6851.0,35788.0,0.19143288253045715,6723.14056,96391.69052999999,0.06974813412892221,37.5,256912.5,"rgb(255, 191, 0)"
35,2017Q3,平均數,7054.0,6660.62759,6789.81727,9489.51772,72.08156,75.0,71.5507,1.78202,153.29345,97.4625,35_40,2017-07-01,7054.0,36659.0,0.19242205188357567,6789.81727,96140.17649,0.07062413985381275,37.5,264525.0,"rgb(255, 191, 0)"
36,2017Q4,平均數,6628.0,6827.07151,6943.21032,9731.83705,71.8896,75.0,71.3453,1.76535,154.14043,97.51251,35_40,2017-10-01,6628.0,34346.0,0.19297734816281373,6943.21032,97003.98628,0.07157654634891568,37.5,248550.0,"rgb(255, 191, 0)"
37,2018Q1,平均數,6440.0,6561.65745,6705.04379,9412.02143,71.58127,75.1,71.2391,1.73529,148.54043,97.53099,35_40,2018-01-01,6440.0,33123.0,0.1944268333182381,6705.04379,98868.27514,0.06781795050541224,37.5,241500.0,"rgb(255, 191, 0)"
38,2018Q2,平均數,6575.0,6795.59452,6922.79285,9623.60152,72.38699,76.47,71.9355,1.74465,150.84152,97.65392,35_40,2018-04-01,6575.0,34062.0,0.19303035640890143,6922.79285,119683.59582,0.057842453701104045,37.5,246562.5,"rgb(255, 191, 0)"
39,2018Q3,平均數,6757.0,6977.80302,7083.3096,9850.05787,72.4117,76.19,71.9113,1.73462,152.27756,98.03801,35_40,2018-07-01,6757.0,34599.0,0.19529466169542473,7083.3096,98815.31523000001,0.07168230535431748,37.5,253387.5,"rgb(255, 191, 0)"
40,2018Q4,平均數,6899.0,7021.96521,7139.59748,9914.87926,72.7154,77.36,72.0089,1.72903,148.37504,97.66849,35_40,2018-10-01,6899.0,35427.0,0.19473847630338442,7139.59748,98406.33862,0.07255221137298727,37.5,258712.5,"rgb(255, 191, 0)"
41,2019Q1,平均數,6399.0,6751.03282,6911.11049,9637.67807,72.17993,77.12,71.7092,1.70341,145.09778,97.66716,35_40,2019-01-01,6399.0,32343.0,0.1978480660421111,6911.11049,100062.88682,0.0690676704384132,37.5,239962.5,"rgb(255, 191, 0)"
42,2019Q2,平均數,7525.0,7024.76558,7145.84027,9871.02645,72.97961,77.95,72.392,1.71532,146.5439,97.67618,35_40,2019-04-01,7525.0,38686.0,0.19451481155973738,7145.84027,98957.92284,0.07221089595376555,37.5,282187.5,"rgb(255, 191, 0)"
43,2019Q3,平均數,7329.0,7049.71169,7191.11584,9875.92086,73.32312,78.64,72.8146,1.70429,143.39336,97.79655,35_40,2019-07-01,7329.0,37896.0,0.19339772007599745,7191.11584,103983.36187,0.06915640839724277,37.5,274837.5,"rgb(255, 191, 0)"
44,2019Q4,平均數,8134.0,7266.22953,7392.11151,10151.47947,73.2255,78.82,72.818,1.69334,145.41479,98.1874,35_40,2019-10-01,8134.0,41702.0,0.19505059709366457,7392.11151,110004.04673,0.06719854159677967,37.5,305025.0,"rgb(255, 191, 0)"
45,2020Q1,平均數,7386.0,7184.63742,7409.11346,10168.02803,72.9317,78.65,72.8667,1.66895,146.87072,98.35479,35_40,2020-01-01,7386.0,37671.0,0.1960659393167158,7409.11346,109854.39067000001,0.06744485509238134,37.5,276975.0,"rgb(255, 191, 0)"
46,2020Q2,平均數,7804.0,7375.29357,7473.98795,10204.43106,73.85263,79.37,73.2425,1.46934,144.1501,98.31157,35_40,2020-04-01,7804.0,40002.0,0.1950902454877256,7473.98795,106661.20556,0.07007222458024502,37.5,292650.0,"rgb(255, 191, 0)"
47,2020Q3,平均數,9011.0,7852.86572,7942.43014,10720.53102,74.61346,79.7,74.0861,1.43351,143.42231,98.14151,35_40,2020-07-01,9011.0,47262.0,0.19066057297617536,7942.43014,115402.99893,0.06882342931848452,37.5,337912.5,"rgb(255, 191, 0)"
48,2020Q4,平均數,9499.0,7901.93841,7999.65186,10713.35393,75.00665,79.76,74.6699,1.4318,146.96045,98.18,35_40,2020-10-01,9499.0,49236.0,0.19292793890649118,7999.65186,111957.1148,0.07145282257666755,37.5,356212.5,"rgb(255, 191, 0)"
49,2021Q1,平均數,7969.0,7711.37972,7861.46292,10662.31121,73.80181,79.56,73.7313,1.4376,144.18712,98.24398,35_40,2021-01-01,7969.0,42095.0,0.1893098942867324,7861.46292,109977.05627,0.07148275455472873,37.5,298837.5,"rgb(255, 191, 0)"
50,2021Q2,平均數,9262.0,7995.49762,8105.55733,10873.83222,75.01319,79.8,74.5418,1.43401,144.71962,97.99316,35_40,2021-04-01,9262.0,48367.0,0.19149420059131225,8105.55733,115360.63821,0.07026276428225733,37.5,347325.0,"rgb(255, 191, 0)"
51,2021Q3,平均數,7950.0,8037.35723,8132.24906,10907.69912,75.02187,79.81,74.5551,1.42643,147.24222,98.3135,35_40,2021-07-01,7950.0,41890.0,0.18978276438290761,8132.24906,112573.13015,0.07223969919965843,37.5,298125.0,"rgb(255, 191, 0)"
52,2021Q4,平均數,10091.0,8412.539,8522.99693,11395.51491,75.19622,79.88,74.7925,1.42272,143.88997,98.26994,35_40,2021-10-01,10091.0,52532.0,0.19209243889438818,8522.99693,115161.46104000001,0.07400910732662236,37.5,378412.5,"rgb(255, 191, 0)"
53,2022Q1,平均數,8949.0,8371.0742,8591.84177,11536.37189,74.57781,79.79,74.4761,1.44165,144.20133,98.07619,35_40,2022-01-01,8949.0,47668.0,0.18773600738440882,8591.84177,119336.6474,0.07199667459402752,37.5,335587.5,"rgb(255, 191, 0)"
54,2022Q2,平均數,8846.0,8515.87508,8663.62932,11606.02284,75.20422,79.84,74.6477,1.66264,141.41925,98.47489,35_40,2022-04-01,8846.0,46596.0,0.1898446218559533,8663.62932,121649.28679,0.07121808560173311,37.5,331725.0,"rgb(255, 191, 0)"
55,2022Q3,平均數,8393.0,8461.71786,8611.77898,11648.23972,74.60114,79.76,73.932,1.82072,141.09148,99.02153,35_40,2022-07-01,8393.0,45011.0,0.18646553064806382,8611.77898,114797.42741,0.07501717742543965,37.5,314737.5,"rgb(255, 191, 0)"
56,2022Q4,平均數,8301.0,8499.30225,8651.35466,11711.13673,74.35739,79.75,73.8728,1.93562,141.48772,99.54604,35_40,2022-10-01,8301.0,43895.0,0.1891103770361089,8651.35466,116127.6064,0.07449869095037165,37.5,311287.5,"rgb(255, 191, 0)"
57,2023Q1,平均數,7245.0,8622.09827,8844.75293,12042.8403,73.96256,79.58,73.444,2.04005,142.2383,99.57316,35_40,2023-01-01,7245.0,39473.0,0.18354318141514453,8844.75293,122132.77815,0.07241915777218404,37.5,271687.5,"rgb(255, 191, 0)"
1,2009Q1,平均數,917.0,3101.34569,3153.21483,4576.85387,71.81506,74.52,68.8948,1.67314,129.57757,90.52547,20_25,2009-01-01,917.0,28816.0,0.03182259855635758,3153.21483,55740.85857,0.056569183017519495,22.5,20632.5,"rgb(249, 219, 189)"
2,2009Q2,平均數,1570.0,3212.67516,3239.33376,4718.97134,70.0255,73.8,68.6449,1.59064,133.26417,91.77297,20_25,2009-04-01,1570.0,40034.0,0.03921666583404106,3239.33376,57426.99555,0.05640785712321668,22.5,35325.0,"rgb(249, 219, 189)"
3,2009Q3,平均數,1865.0,3358.35979,3393.66166,4840.12386,71.69442,74.53,70.1151,1.62961,133.69376,91.5057,20_25,2009-07-01,1865.0,42993.0,0.04337915474612146,3393.66166,63309.84756,0.053604009341260216,22.5,41962.5,"rgb(249, 219, 189)"
4,2009Q4,平均數,1560.0,3498.36795,3529.24359,4887.30897,73.21406,75.57,72.2124,1.91085,131.09426,92.06315,20_25,2009-10-01,1560.0,38975.0,0.04002565747273894,3529.24359,69193.52551,0.05100540208042941,22.5,35100.0,"rgb(249, 219, 189)"
5,2010Q1,平均數,980.0,3513.02551,3564.63469,4949.91429,72.83522,75.02,72.014,1.94718,135.73522,92.2708,20_25,2010-01-01,980.0,34565.0,0.028352379574714308,3564.63469,71195.47439,0.050068276397364414,22.5,22050.0,"rgb(249, 219, 189)"
6,2010Q2,平均數,1331.0,3545.81893,3606.88054,4959.56048,73.64843,75.07,72.7258,1.90735,133.41686,91.67869,20_25,2010-04-01,1331.0,40567.0,0.03280991939260976,3606.88054,73913.46928,0.04879869088996982,22.5,29947.5,"rgb(249, 219, 189)"
7,2010Q3,平均數,1500.0,3633.42,3683.808,5076.86533,73.4622,75.29,72.5606,1.96009,129.75262,92.17718,20_25,2010-07-01,1500.0,38709.0,0.038750678136867396,3683.808,75558.70212,0.048754251947704046,22.5,33750.0,"rgb(249, 219, 189)"
8,2010Q4,平均數,1871.0,3808.38963,3948.60609,5446.81988,73.47167,75.3,72.4937,1.96021,131.20911,92.42589,20_25,2010-10-01,1871.0,44185.0,0.042344687111010526,3948.60609,80276.97611,0.04918727985704643,22.5,42097.5,"rgb(249, 219, 189)"
9,2011Q1,平均數,1524.0,4161.84449,4225.9895,5872.95997,73.19168,75.755,71.9567,1.84626,133.44513,92.69845,20_25,2011-01-01,1524.0,41225.0,0.03696785930867192,4225.9895,83014.20184,0.05090682565550762,22.5,34290.0,"rgb(249, 219, 189)"
10,2011Q2,平均數,1689.0,3991.00947,4061.83126,5769.463,72.05718,74.65,70.4022,1.90141,136.64988,93.09984,20_25,2011-04-01,1689.0,41783.0,0.04042313859703707,4061.83126,83379.73135,0.04871485184990344,22.5,38002.5,"rgb(249, 219, 189)"
11,2011Q3,平均數,1729.0,4155.60266,4228.14922,5856.36206,72.45666,74.86,72.1975,1.98336,134.11521,93.24624,20_25,2011-07-01,1729.0,41320.0,0.04184414327202323,4228.14922,78362.84364,0.05395604630460039,22.5,38902.5,"rgb(249, 219, 189)"
12,2011Q4,平均數,1721.0,4354.21557,4406.28181,6132.71121,72.69729,75.0,71.8488,1.9738,134.62511,92.7848,20_25,2011-10-01,1721.0,37031.0,0.04647457535578299,4406.28181,81015.8085,0.05438792615394316,22.5,38722.5,"rgb(249, 219, 189)"
13,2012Q1,平均數,1113.0,4005.55526,4043.7619,5778.25157,71.7782,74.95,69.9824,1.97458,135.73801,92.54903,20_25,2012-01-01,1113.0,32063.0,0.03471290896048405,4043.7619,73420.03717,0.055077088705865064,22.5,25042.5,"rgb(249, 219, 189)"
14,2012Q2,平均數,1647.0,4423.69581,4492.97328,6299.70978,73.07503,75.39,71.3203,1.99179,133.26171,92.90424,20_25,2012-04-01,1647.0,42237.0,0.03899424675047944,4492.97328,91849.98095,0.04891643126682652,22.5,37057.5,"rgb(249, 219, 189)"
15,2012Q3,平均數,1796.0,4481.09744,4511.0078,6293.4304,72.42784,75.0,71.678,2.02028,132.97049,94.51173,20_25,2012-07-01,1796.0,39623.0,0.04532720894430003,4511.0078,86593.39309,0.052094133732714785,22.5,40410.0,"rgb(249, 219, 189)"
16,2012Q4,平均數,1970.0,4608.36294,4636.04873,6430.36548,73.11422,75.19,72.0961,2.03009,133.91489,94.7299,20_25,2012-10-01,1970.0,41826.0,0.04709989002056137,4636.04873,94771.26042,0.048918297693354665,22.5,44325.0,"rgb(249, 219, 189)"
17,2013Q1,平均數,1574.0,4588.18424,4631.4352,6488.49746,72.30769,74.91,71.3791,2.08397,135.1799,95.30707,20_25,2013-01-01,1574.0,41191.0,0.03821223082712243,4631.4352,98314.87018,0.04710818609148877,22.5,35415.0,"rgb(249, 219, 189)"
18,2013Q2,平均數,2064.0,4554.17829,4598.4157,6364.80087,72.99428,75.345,72.2475,2.0852,126.90629,94.84952,20_25,2013-04-01,2064.0,48581.0,0.04248574545604249,4598.4157,94539.83021,0.04863998263785331,22.5,46440.0,"rgb(249, 219, 189)"
19,2013Q3,平均數,2232.0,4845.11962,4885.9328,6725.69713,73.12416,75.0,72.6457,2.09275,131.54226,94.8819,20_25,2013-07-01,2232.0,46463.0,0.04803822396315348,4885.9328,99618.64072,0.04904637088688033,22.5,50220.0,"rgb(249, 219, 189)"
20,2013Q4,平均數,2391.0,5083.69302,5113.91635,7104.51359,72.84803,75.0,71.9812,2.07003,133.70207,95.35853,20_25,2013-10-01,2391.0,45018.0,0.05311208849793416,5113.91635,93227.94774999999,0.05485389814343522,22.5,53797.5,"rgb(249, 219, 189)"
21,2014Q1,平均數,1556.0,5153.18702,5212.66452,7293.84576,72.52768,74.98,71.4666,2.07748,133.34364,94.93526,20_25,2014-01-01,1556.0,38671.0,0.04023687000594761,5212.66452,99646.8981,0.052311357597592895,22.5,35010.0,"rgb(249, 219, 189)"
22,2014Q2,平均數,1943.0,5095.91354,5127.6315,7154.60525,72.39443,74.97,71.6689,2.05618,132.73058,95.64398,20_25,2014-04-01,1943.0,45094.0,0.04308777220916308,5127.6315,101593.88944,0.05047184952032289,22.5,43717.5,"rgb(249, 219, 189)"
23,2014Q3,平均數,2040.0,5236.34706,5278.20931,7322.66569,72.72443,75.0,72.0804,2.0574,135.14415,96.09474,20_25,2014-07-01,2040.0,40321.0,0.05059398328414474,5278.20931,100864.80354,0.052329545339438635,22.5,45900.0,"rgb(249, 219, 189)"
24,2014Q4,平均數,2175.0,5278.69563,5314.53977,7369.65471,72.8724,75.0,72.1138,2.04203,132.43837,95.82932,20_25,2014-10-01,2175.0,41774.0,0.05206587829750563,5314.53977,95832.85805000001,0.05545634219974096,22.5,48937.5,"rgb(249, 219, 189)"
25,2015Q1,平均數,1365.0,5166.11575,5199.44249,7386.39048,71.64209,74.77,70.3921,2.06664,134.01524,95.20556,20_25,2015-01-01,1365.0,33864.0,0.040308291991495396,5199.44249,98665.37968,0.052697739641435294,22.5,30712.5,"rgb(249, 219, 189)"
26,2015Q2,平均數,1681.0,5159.28316,5204.86972,7212.30339,72.60302,74.95,72.1665,2.05689,135.53039,95.91372,20_25,2015-04-01,1681.0,35852.0,0.04688720294544237,5204.86972,94445.79372,0.05510959795023468,22.5,37822.5,"rgb(249, 219, 189)"
27,2015Q3,平均數,1672.0,5438.80502,5455.07835,7524.74342,72.66068,75.0,72.4952,2.05322,138.59208,95.73913,20_25,2015-07-01,1672.0,33011.0,0.05064978340553149,5455.07835,96141.39017,0.056740165087629496,22.5,37620.0,"rgb(249, 219, 189)"
28,2015Q4,平均數,2057.0,5790.57851,5829.79387,8167.76714,72.05087,74.91,71.3756,1.97128,145.74498,96.67136,20_25,2015-10-01,2057.0,38086.0,0.05400934726671218,5829.79387,105528.38643,0.05524384544500801,22.5,46282.5,"rgb(249, 219, 189)"
29,2016Q1,平均數,967.0,5651.22234,5746.58014,8074.75698,71.82168,74.65,71.1672,1.92396,143.24648,95.79659,20_25,2016-01-01,967.0,25621.0,0.037742476874438935,5746.58014,99531.99885999999,0.05773600656893309,22.5,21757.5,"rgb(249, 219, 189)"
30,2016Q2,平均數,1345.0,5606.21487,5625.61784,7851.91599,72.42202,75.0,71.6464,1.81542,139.38757,96.73439,20_25,2016-04-01,1345.0,34763.0,0.03869056180421713,5625.61784,98440.08973,0.05714763015179953,22.5,30262.5,"rgb(249, 219, 189)"
31,2016Q3,平均數,1402.0,5691.13409,5702.38445,7946.28745,72.59334,74.93,71.7616,1.74076,139.42748,96.77502,20_25,2016-07-01,1402.0,34418.0,0.04073449938985415,5702.38445,99915.55997,0.05707203614444197,22.5,31545.0,"rgb(249, 219, 189)"
32,2016Q4,平均數,1744.0,5752.207,5754.52466,7950.15023,72.6583,75.0,72.3825,1.74769,142.68155,96.18544,20_25,2016-10-01,1744.0,37573.0,0.046416309584009795,5754.52466,107113.4935,0.05372362035787769,22.5,39240.0,"rgb(249, 219, 189)"
33,2017Q1,平均數,1176.0,5438.02381,5498.66327,7795.46088,71.72473,74.96,70.5367,1.7284,140.30965,96.43015,20_25,2017-01-01,1176.0,32531.0,0.03615013371860687,5498.66327,97135.23285,0.05660832952849611,22.5,26460.0,"rgb(249, 219, 189)"
34,2017Q2,平均數,1517.0,5540.35794,5585.51417,7738.20369,72.44247,75.0,72.181,1.72104,138.36139,96.0545,20_25,2017-04-01,1517.0,35788.0,0.04238851011512239,5585.51417,96391.69052999999,0.05794601318110113,22.5,34132.5,"rgb(249, 219, 189)"
35,2017Q3,平均數,1708.0,5564.79098,5559.7781,7900.50937,72.05126,74.93,70.3724,1.72165,138.39323,96.9643,20_25,2017-07-01,1708.0,36659.0,0.04659156005346572,5559.7781,96140.17649,0.057829913600983454,22.5,38430.0,"rgb(249, 219, 189)"
36,2017Q4,平均數,1518.0,5751.02108,5759.36166,7997.66403,72.96008,75.815,72.013,1.72317,141.59747,96.65696,20_25,2017-10-01,1518.0,34346.0,0.04419728643801316,5759.36166,97003.98628,0.059372422524737505,22.5,34155.0,"rgb(249, 219, 189)"
37,2018Q1,平均數,1185.0,5748.1097,5780.47257,8101.45063,71.9847,75.0,71.351,1.69924,137.92235,96.53311,20_25,2018-01-01,1185.0,33123.0,0.03577574495063853,5780.47257,98868.27514,0.05846640453486928,22.5,26662.5,"rgb(249, 219, 189)"
38,2018Q2,平均數,1260.0,5667.92937,5695.16746,7934.11984,72.82494,75.0,71.7807,1.71471,137.57225,96.86648,20_25,2018-04-01,1260.0,34062.0,0.036991368680641186,5695.16746,119683.59582,0.04758519679309548,22.5,28350.0,"rgb(249, 219, 189)"
39,2018Q3,平均數,1510.0,5672.16887,5702.71192,7963.76887,72.80905,75.125,71.6082,1.72046,134.24413,96.92472,20_25,2018-07-01,1510.0,34599.0,0.04364287985201885,5702.71192,98815.31523000001,0.05771081038123001,22.5,33975.0,"rgb(249, 219, 189)"
40,2018Q4,平均數,1651.0,5853.5954,5880.71532,8119.23683,73.11715,76.1,72.4294,1.69714,136.13098,96.73334,20_25,2018-10-01,1651.0,35427.0,0.04660287351455105,5880.71532,98406.33862,0.05975951755210218,22.5,37147.5,"rgb(249, 219, 189)"
41,2019Q1,平均數,1072.0,5670.98228,5735.45896,8003.81063,72.47526,75.055,71.6591,1.71512,135.6704,97.11538,20_25,2019-01-01,1072.0,32343.0,0.033144729926104566,5735.45896,100062.88682,0.05731854379053982,22.5,24120.0,"rgb(249, 219, 189)"
42,2019Q2,平均數,1548.0,5898.81395,5943.8146,8160.13114,73.29273,76.92,72.8396,1.72572,136.76906,96.61926,20_25,2019-04-01,1548.0,38686.0,0.04001447552086026,5943.8146,98957.92284,0.06006405984905574,22.5,34830.0,"rgb(249, 219, 189)"
43,2019Q3,平均數,1637.0,5909.11912,5961.38607,8205.16249,73.44419,77.48,72.654,1.70449,134.66362,97.15792,20_25,2019-07-01,1637.0,37896.0,0.04319717120540426,5961.38607,103983.36187,0.05733019170367779,22.5,36832.5,"rgb(249, 219, 189)"
44,2019Q4,平均數,1843.0,5982.64731,6028.00109,8219.3733,73.73432,78.13,73.3389,1.70407,133.62088,97.27519,20_25,2019-10-01,1843.0,41702.0,0.0441945230444583,6028.00109,110004.04673,0.054797993975580356,22.5,41467.5,"rgb(249, 219, 189)"
45,2020Q1,平均數,1270.0,6009.73622,6117.27717,8464.25984,73.19509,77.695,72.2718,1.69973,133.26005,97.2933,20_25,2020-01-01,1270.0,37671.0,0.03371293567996602,6117.27717,109854.39067000001,0.055685322477243136,22.5,28575.0,"rgb(249, 219, 189)"
46,2020Q2,平均數,1452.0,5864.76171,5914.79821,7956.79821,74.52525,79.025,74.3364,1.49223,130.90042,96.84957,20_25,2020-04-01,1452.0,40002.0,0.03629818509074546,5914.79821,106661.20556,0.055454072349414386,22.5,32670.0,"rgb(249, 219, 189)"
47,2020Q3,平均數,1954.0,6476.54606,6502.85466,8754.80553,74.74501,79.39,74.2775,1.46502,135.49996,97.37207,20_25,2020-07-01,1954.0,47262.0,0.041343997291693114,6502.85466,115402.99893,0.0563490959532554,22.5,43965.0,"rgb(249, 219, 189)"
48,2020Q4,平均數,2178.0,6625.0652,6653.22911,8888.49311,75.22849,79.74,74.8521,1.45104,136.22927,97.45702,20_25,2020-10-01,2178.0,49236.0,0.04423592493297587,6653.22911,111957.1148,0.059426585991299595,22.5,49005.0,"rgb(249, 219, 189)"
49,2021Q1,平均數,1404.0,6526.29558,6611.87393,8900.09259,74.26904,78.615,74.2899,1.48202,136.82494,97.04605,20_25,2021-01-01,1404.0,42095.0,0.03335312982539494,6611.87393,109977.05627,0.06012048471062427,22.5,31590.0,"rgb(249, 219, 189)"
50,2021Q2,平均數,1850.0,7026.54919,7067.39297,9547.47676,74.91561,79.245,74.0236,1.459,136.39876,97.09717,20_25,2021-04-01,1850.0,48367.0,0.03824921950916948,7067.39297,115360.63821,0.06126346975590297,22.5,41625.0,"rgb(249, 219, 189)"
51,2021Q3,平均數,1659.0,6903.83303,6963.63653,9308.17963,75.08861,79.66,74.812,1.44284,136.84929,97.31168,20_25,2021-07-01,1659.0,41890.0,0.039603724039150155,6963.63653,112573.13015,0.06185878033880006,22.5,37327.5,"rgb(249, 219, 189)"
52,2021Q4,平均數,2353.0,6917.83765,6954.95623,9258.63111,75.28779,79.72,75.1186,1.4463,133.61883,97.40079,20_25,2021-10-01,2353.0,52532.0,0.04479174598340059,6954.95623,115161.46104000001,0.06039308781940753,22.5,52942.5,"rgb(249, 219, 189)"
53,2022Q1,平均數,1543.0,7164.05314,7243.70577,9741.5755,74.82618,79.63,74.3586,1.45218,133.71922,97.05052,20_25,2022-01-01,1543.0,47668.0,0.032369723923806326,7243.70577,119336.6474,0.0606997592761266,22.5,34717.5,"rgb(249, 219, 189)"
54,2022Q2,平均數,1702.0,6773.22209,6826.26792,9151.58813,75.09819,79.55,74.591,1.67412,123.59417,97.0393,20_25,2022-04-01,1702.0,46596.0,0.03652674049274616,6826.26792,121649.28679,0.05611432750759985,22.5,38295.0,"rgb(249, 219, 189)"
55,2022Q3,平均數,1766.0,6958.75311,7052.28992,9570.09343,74.3501,79.51,73.6909,1.82845,127.5099,97.52585,20_25,2022-07-01,1766.0,45011.0,0.039234853702428296,7052.28992,114797.42741,0.06143247352410334,22.5,39735.0,"rgb(249, 219, 189)"
56,2022Q4,平均數,1845.0,6909.43144,6982.99946,9382.46829,74.98978,79.63,74.426,1.92431,128.01859,98.58644,20_25,2022-10-01,1845.0,43895.0,0.04203212210957968,6982.99946,116127.6064,0.06013212255445231,22.5,41512.5,"rgb(249, 219, 189)"
57,2023Q1,平均數,1151.0,7138.69418,7233.70547,9843.19809,74.02295,79.3,73.4893,2.05551,127.62447,98.24843,20_25,2023-01-01,1151.0,39473.0,0.029159172092316266,7233.70547,122132.77815,0.059228207034771364,22.5,25897.5,"rgb(249, 219, 189)"
1,2009Q1,平均數,205.0,5017.17073,5463.91707,8361.29268,67.27561,67.82,65.3477,2.15351,141.41273,95.36961,65_70,2009-01-01,205.0,28816.0,0.007114103275957801,5463.91707,55740.85857,0.09802355417863455,67.5,13837.5,"rgb(208, 210, 216)"
2,2009Q2,平均數,235.0,5366.50213,5848.74468,8840.67234,66.7646,68.59,66.1572,1.85504,153.00685,94.22436,65_70,2009-04-01,235.0,40034.0,0.00587001049108258,5848.74468,57426.99555,0.1018466075751372,67.5,15862.5,"rgb(208, 210, 216)"
3,2009Q3,平均數,220.0,5538.30909,5845.36818,9255.67273,66.01368,69.58,63.1544,1.80471,155.875,94.21126,65_70,2009-07-01,220.0,42993.0,0.005117112088014328,5845.36818,63309.84756,0.09232952542588621,67.5,14850.0,"rgb(208, 210, 216)"
